"","playlist_id","playlist_name","danceability","energy","speechiness","acousticness","instrumentalness","liveness","valence","track.id","track.name"
"2548","37i9dQZF1DXacX3REVaOqV","House Supreme",0.808,0.51,0.0824,0.085,0.148,0.0999,0.593,"5xEW7GGQhDhvJDWnCpfTEL","Yours feat. Virginia"
"2549","37i9dQZF1DXacX3REVaOqV","House Supreme",0.87,0.622,0.0913,0.0034,0.0351,0.147,0.49,"5L464b2ggnhpHMB5GbPK7R","All I See - Radio Edit"
"2550","37i9dQZF1DXacX3REVaOqV","House Supreme",0.74,0.874,0.0776,0.0639,0.00012,0.671,0.761,"0O150NBPq9Bb0WUBznAlF0","Back Together (feat. Ron Carroll) - Copyright Dub Mix"
"2551","37i9dQZF1DXacX3REVaOqV","House Supreme",0.656,0.682,0.0333,0.329,0.429,0.463,0.0768,"6g99OTGhJ4BnXDHerdufGR","Love Story"
"2552","37i9dQZF1DXacX3REVaOqV","House Supreme",0.847,0.672,0.0996,0.0273,0.86,0.0745,0.605,"6HjdHMNIFf6OLGE14LfqWW","Momma's Groove - Jimpster's Hip Replacement Mix"
"2553","37i9dQZF1DXacX3REVaOqV","House Supreme",0.528,0.525,0.168,0.00035,0.583,0.347,0.636,"6CmLQCBSjUdQRt2uqB0jx6","Back to the Raw - Vocal Rough Mix"
"2554","37i9dQZF1DXacX3REVaOqV","House Supreme",0.905,0.856,0.131,0.0426,0.0639,0.0743,0.68,"5zOPtrHceMJO6ydtLPvObb","Bangene"
"2555","37i9dQZF1DXacX3REVaOqV","House Supreme",0.799,0.612,0.0992,0.00132,0.56,0.0758,0.297,"6ZwGn3YUHrAnVungBkXnH9","Look Right Through - MK Dub III"
"2556","37i9dQZF1DXacX3REVaOqV","House Supreme",0.583,0.685,0.0376,0.00356,0.87,0.0973,0.42,"1SEBehSYYCuADY6kf3CHlP","Your Time Is Up"
"2557","37i9dQZF1DXacX3REVaOqV","House Supreme",0.85,0.851,0.11,0.00219,0.839,0.0308,0.571,"3VNfBxJ5AwaBfcPbM8D3U1","Cos Your Love"
"2558","37i9dQZF1DXacX3REVaOqV","House Supreme",0.726,0.842,0.0481,0.00399,0.0211,0.0954,0.891,"5axLNrpscu7jZRQSd1gcTk","Feeling You - Henrik Schwarz Remix"
"2559","37i9dQZF1DXacX3REVaOqV","House Supreme",0.687,0.862,0.0563,0.0913,0.879,0.0872,0.89,"4rIPBAktcZqB96z8DrOREd","Fresh!"
"2560","37i9dQZF1DXacX3REVaOqV","House Supreme",0.846,0.494,0.0658,0.0723,0.48,0.0756,0.431,"4Ox0WGrOx6fGlUTSMc3yOW","Goodbye"
"2561","37i9dQZF1DXacX3REVaOqV","House Supreme",0.81,0.757,0.0554,0.00438,0.741,0.0774,0.116,"5ymor3b8Gs82TouTl7z7Yj","Right On - Dario D'attis Remix"
"2562","37i9dQZF1DXacX3REVaOqV","House Supreme",0.595,0.891,0.0392,0.0135,0.368,0.0874,0.353,"17cVuIl1z18wO2cZda3sxA","Heyoka"
"2563","37i9dQZF1DXacX3REVaOqV","House Supreme",0.726,0.942,0.0627,0.000528,0.28,0.104,0.61,"7mUYdPpOKMG9xYaks22yiP","So Good Today - Yoruba Soul Remix"
"2564","37i9dQZF1DXacX3REVaOqV","House Supreme",0.747,0.781,0.0441,9.98e-05,0.114,0.0342,0.645,"1QNjek9Ed5dLJyzEkGgYTE","The Way You Love Me (feat. Marc Evans)"
"2565","37i9dQZF1DXacX3REVaOqV","House Supreme",0.763,0.838,0.044,0.117,0.812,0.173,0.665,"3JpvBva0TwiWMVFebNqtTL","Dusty Jazz"
"2566","37i9dQZF1DXacX3REVaOqV","House Supreme",0.845,0.71,0.0495,0.0404,0.0191,0.114,0.636,"7IQYnbKrjET0nZbWxbpLpx","You Are The One"
"2567","37i9dQZF1DXacX3REVaOqV","House Supreme",0.729,0.684,0.0529,1.53e-05,0.927,0.0459,0.788,"1MAUToc4QgydiyYWDjIR4t","Sunday Shoutin'"
"2568","37i9dQZF1DXacX3REVaOqV","House Supreme",0.776,0.716,0.0635,0.000102,0.799,0.117,0.567,"5Bi80GhP7fd0bBcNTZRYnm","Drop the Bomb"
"2569","37i9dQZF1DXacX3REVaOqV","House Supreme",0.777,0.448,0.306,0.0488,0.433,0.0885,0.157,"0nqzYokdUKH9CJxCPhvxfG","Complicated - Raw Artistic Soul Vocal Dub"
"2570","37i9dQZF1DXacX3REVaOqV","House Supreme",0.813,0.962,0.0528,0.0381,0.899,0.0568,0.658,"5u8ap37n0VTRbh76ap11HA","New York Style"
"2571","37i9dQZF1DXacX3REVaOqV","House Supreme",0.841,0.606,0.0487,0.0116,0.00105,0.0784,0.635,"7ljUxtrd8bRDVUbMhfIZnT","The Day - Alternate"
"2572","37i9dQZF1DXacX3REVaOqV","House Supreme",0.861,0.909,0.261,0.0121,1.42e-05,0.076,0.62,"7GhnJwfACNTFXOlyByTWtK","Bayside"
"2573","37i9dQZF1DXacX3REVaOqV","House Supreme",0.799,0.919,0.059,0.0148,0.135,0.128,0.355,"03ASiZ78REa4h2NWmxRNih","Like You Wanna"
"2574","37i9dQZF1DXacX3REVaOqV","House Supreme",0.67,0.939,0.0418,0.0314,0.791,0.0841,0.388,"18nGprzEucUO4FF768lLhe","Leko - Session Victim Remix"
"2575","37i9dQZF1DXacX3REVaOqV","House Supreme",0.731,0.626,0.0501,0.0084,0.41,0.12,0.552,"2OTdv2Kfd0vSaI3GRIyVki","Kuar - Henrik Schwarz Remix"
"2576","37i9dQZF1DXacX3REVaOqV","House Supreme",0.803,0.759,0.0424,0.00219,0.949,0.0781,0.531,"2tUJka7z72sFDuRYtAz7fR","Dangly Panther"
"2577","37i9dQZF1DXacX3REVaOqV","House Supreme",0.724,0.491,0.0389,0.15,0.9,0.12,0.488,"5k1S9YYZUlxD8R57KFjh8p","The Melody - Henrik Schwarz Remix"
"2578","37i9dQZF1DXacX3REVaOqV","House Supreme",0.801,0.891,0.13,0.00508,0.812,0.113,0.596,"2irEY0gvB7djriQOFTGFsq","Passing Me By"
"2579","37i9dQZF1DXacX3REVaOqV","House Supreme",0.85,0.665,0.127,0.00173,0.0894,0.371,0.892,"6NYctBsuODhva162XjwYq5","Cada Vez - Grant Nelson Radio Edit"
"2580","37i9dQZF1DXacX3REVaOqV","House Supreme",0.768,0.696,0.0989,0.00539,0.0127,0.0673,0.72,"65sFFFXhTBjjqOTQrTEhud","Reckless (With Your Love)"
"2581","37i9dQZF1DXacX3REVaOqV","House Supreme",0.767,0.843,0.505,0.0789,0.00145,0.625,0.623,"56gkSicj4dcPgZ3jw5IiRC","Take Me Higher - Original Mix"
"2582","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.686,0.721,0.17,0.612,0,0.0905,0.713,"5AQTFpm3oDPTenmw5Lmfoi","Veneno"
"2583","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.834,0.706,0.333,0.221,0,0.106,0.556,"2pqaZXlvOQLL51UwDHDi4o","Chatarra"
"2584","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.712,0.519,0.187,0.801,0,0.104,0.139,"5RwF8yjTv6LvpCjJL8yjkL","Cada Motivo"
"2585","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.696,0.541,0.213,0.745,0,0.0945,0.425,"1mrVhmY8snkIsE3ibTO4vs","Me basta con mirarte"
"2586","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.718,0.814,0.345,0.695,0,0.125,0.27,"7cVPzL9iPXkMaHb8NvwvR3","Cicatrices"
"2587","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.684,0.567,0.128,0.297,1.92e-06,0.096,0.575,"6Z1tZjQzSgEVoLYc5FE7pw","Lo Real"
"2588","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.887,0.65,0.262,0.0174,0.0105,0.0989,0.397,"3fTPnf1cNtC8k6nrT0j9wm","Sudores fríos"
"2589","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.652,0.677,0.312,0.511,0,0.0788,0.451,"6rwYZI7sVX2fIdTmc27flL","Volver"
"2590","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.652,0.643,0.274,0.178,6.16e-06,0.107,0.368,"0lstDvubsePLSuUiGWsNL8","A la tumba"
"2591","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.69,0.587,0.279,0.241,1.87e-06,0.0863,0.468,"036QM4rIhz7A7n66IWA7Ej","Shars 2020"
"2592","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.641,0.907,0.356,0.432,0,0.278,0.382,"3L6RhaS4ISh8GSagrFMFZn","Reproches"
"2593","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.593,0.648,0.423,0.181,5.78e-06,0.121,0.336,"1mznYp5VdDYZOvlMXXsyeB","Cinco Jotas"
"2594","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.696,0.806,0.392,0.113,0,0.694,0.537,"4giqHKNXkhBYgshuAb7hxH","Pandemonium"
"2595","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.603,0.569,0.307,0.836,0,0.23,0.884,"1uiEf9NOndTtb9lFnuOeLy","No Te Buscaré"
"2596","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.877,0.792,0.0888,0.287,0,0.0804,0.899,"7zrmKJCfEHluOWJy8LFnTs","Ringui Dingui (con SFDK)"
"2597","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.662,0.653,0.338,0.0467,0,0.0912,0.407,"37KLoLkhcJMe7Odsstah0V","Welcome"
"2598","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.716,0.862,0.406,0.375,0,0.0432,0.586,"1yvTWgoRs6DTMzC6nKa6xb","Salgo pa la calle"
"2599","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.594,0.88,0.173,0.157,0,0.158,0.738,"5Qn3vK8wlpxGTIrCUKVzE2","No Hay Manera"
"2600","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.67,0.79,0.0322,0.00243,0,0.329,0.514,"0g1U66Dqir9TUBdRpgy0UB","Más Alcohol"
"2601","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.687,0.727,0.34,0.727,0,0.091,0.721,"4fWEe6avmUORESaJNM4WkT","Imperium"
"2602","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.735,0.657,0.21,0.0877,0,0.11,0.418,"5jdzh82eOL6h76gzIvpByz","La Vi Volar"
"2603","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.691,0.716,0.0417,0.152,0.000392,0.207,0.638,"3OpnE4qm71EGJEOTCKMHPq","Maravilla"
"2604","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.725,0.726,0.0725,0.524,0,0.126,0.315,"36VY01E0hSUfSDdo65UfvI","Morte"
"2605","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.707,0.579,0.0785,0.0962,0,0.11,0.636,"4aCjSnqX4uPDpECbTVOo0q","Tequila y Limón"
"2606","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.882,0.782,0.0804,0.00381,0.0131,0.128,0.811,"7sLAaxuPpzSBZHJeDdhz2U","Bang Bang"
"2607","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.707,0.53,0.33,0.718,0,0.289,0.57,"1d1N1JZfKYI0Pj5TXzs4vy","Dispuestos a morir"
"2608","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.476,0.607,0.191,0.748,0,0.166,0.834,"4vI7HAK6oC52MfOYlICa0l","Shars 2019"
"2609","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.719,0.492,0.0966,0.657,0.0574,0.246,0.664,"4QsPA1lAuco7MSCHbCfGqu","Incondicional"
"2610","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.571,0.76,0.384,0.115,0,0.966,0.563,"34fKPzASNYaX70vBeg24Lv","Bukowski"
"2611","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.91,0.461,0.188,0.0211,8.72e-06,0.104,0.42,"35FiYYNYFsjkMIvYwKeDkk","La Baguette"
"2612","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.649,0.791,0.332,0.432,0,0.692,0.661,"2AJE7bubR0uhLhEXhgyerM","El Patrón"
"2613","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.829,0.589,0.255,0.522,0,0.12,0.376,"4YePGWYi0BlfbMMjcN1dr7","Malamanera"
"2614","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.669,0.868,0.512,0.415,0,0.103,0.164,"0L9mo1BsSExIyDRURm4dCI","Tenemos"
"2615","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.652,0.632,0.46,0.683,0,0.122,0.437,"3n3TDn3kaH4Avp8NG7LVtq","Dime Cuánto"
"2616","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.678,0.625,0.109,0.349,0,0.116,0.277,"7BMdZsDXxPH6Db3Ug6A2q2","Pa que lo gocen"
"2617","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.674,0.383,0.23,0.378,4.58e-05,0.0853,0.466,"2cAlHsqGkTYqQEEZCrMrF0","Mortales"
"2618","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.724,0.495,0.277,0.49,0,0.426,0.574,"07zHQ6Gg5f1sUeeN3PlsDv","Me Piden Que Cante"
"2619","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.698,0.76,0.392,0.586,0,0.102,0.757,"2ONfh4zJTinIvBJh13hB38","TNT"
"2620","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.792,0.764,0.254,0.104,0,0.0956,0.531,"008BXU3kzngyZKVSjCyxpE","Un Pobre Con Dinero"
"2621","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.78,0.327,0.102,0.0479,0.000135,0.137,0.0667,"2DeH5nLELPaVUppxrAA36M","Maldito Dinero"
"2622","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.682,0.803,0.109,0.688,0,0.102,0.586,"4MonThJItfsXWPFIvAT5EX","Bicho raro"
"2623","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.666,0.515,0.319,0.702,0,0.11,0.582,"0NIakgXegViSai2QsF9ezO","No Limit"
"2624","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.801,0.458,0.0468,0.249,0,0.311,0.674,"04wvWMRKKxK9TGG4IPk32d","El Techo de Mi Habitación"
"2625","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.694,0.445,0.495,0.589,0,0.0964,0.701,"4M2pEmKMDhCPcBI7z8uayu","Mamma Mia"
"2626","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.766,0.57,0.268,0.0087,0,0.113,0.303,"3rFbl0HsJkxOQFmPH30vbc","Déjà vu"
"2627","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.847,0.597,0.358,0.262,0,0.0952,0.569,"3x0Ft3lPIufnqbmicVwkDP","Strike"
"2628","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.793,0.523,0.249,0.0906,0,0.0737,0.224,"5FgfH1x2CWUsUYPyzP3g7h","Tranquilito"
"2629","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.712,0.627,0.101,0.258,5.61e-06,0.131,0.509,"05WcYNSHMxuM7ryv5sKIjX","Hasta el amanecer"
"2630","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.717,0.644,0.043,0.298,0,0.103,0.319,"2yGN0LzE0AL7Ev9chjp9Nh","Freestyle Session #13"
"2631","37i9dQZF1DXcd2Vmhfon1w","Rap Español",0.768,0.781,0.386,0.388,0,0.29,0.883,"4RzK6pnsDqUfEBdSvJBXjz","Etapas raras"
"2632","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.88,0.577,0.302,0.0564,1.02e-06,0.201,0.74,"1BKT2I9x4RGKaKqW4up34s","Ruff Ryders' Anthem"
"2633","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.88,0.814,0.14,0.168,0.00672,0.0584,0.942,"7m97yKVzPpXV9Z4ezEziOD","Big Pimpin'"
"2634","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.789,0.757,0.215,0.0088,0.00696,0.625,0.525,"6jaj4k0LwFLy1q54TXZZpZ","Stay Real"
"2635","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.804,0.443,0.134,0.0312,0.0225,0.112,0.58,"2ImuQo1g14CTR9hZAZD3aQ","This D.J."
"2636","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.737,0.792,0.318,0.116,0,0.15,0.693,"2TZuNkLb0J6oKLEdlZ0XX3","Tie Goes To The Runner"
"2637","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.475,0.576,0.397,0.0421,0,0.933,0.555,"740gNyGWKk98gy8nJLhHrv","Slippin'"
"2638","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.661,0.727,0.436,0.0627,0,0.114,0.826,"6VqQjCxM21kapF2RxdTtYA","Check N' Me Out"
"2639","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.877,0.647,0.232,0.00158,0.0618,0.126,0.334,"6SuIF8oh96UPJIIJjKvtIe","It's Yours (Radio Mix)"
"2640","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.608,0.669,0.335,0.00435,0.0109,0.337,0.679,"4Qxv2L4JICAWLFrBV6QeH8","Around The Way Girl"
"2641","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.849,0.521,0.216,0.304,1.65e-06,0.115,0.763,"7nYvUtkQMx1v80S2FH2s9J","Regulate"
"2642","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.78,0.657,0.317,0.0321,2.56e-06,0.339,0.648,"3IrkbGQCoEPAkzJ0Tkv8nm","Dirt Off Your Shoulder"
"2643","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.697,0.687,0.379,0.26,4.8e-05,0.403,0.866,"67mtN6BlsJR0LVyzvNZnGt","Tonight's Da Night"
"2644","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.942,0.639,0.252,0.113,1.53e-05,0.113,0.561,"7rxeH2yGlCeDKEkNNTpY29","Back To The Grill"
"2645","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.51,0.931,0.347,0.0738,0,0.5,0.53,"0LWkaEyQRkF0XAms8Bg1fC","Party Up"
"2646","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.824,0.658,0.132,0.0372,0.0134,0.0429,0.741,"0ySoJyAbKGLI5yShGBOIQ8","Daddy's Little Girl"
"2647","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.748,0.796,0.422,0.391,0,0.234,0.836,"3WXNzlFDSfjEmNFUOSccf7","Symphony 2000"
"2648","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.876,0.71,0.347,0.0654,0.00312,0.918,0.724,"0W2mz7mvaBaEsC4rmoRNPn","Slam"
"2649","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.791,0.702,0.0623,0.0174,0,0.423,0.789,"6aJ90LBl96bly9zuEH1U2X","This Is How We Do It"
"2650","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.926,0.427,0.115,0.0258,0.000281,0.329,0.634,"3KKrZ3adgWcJiJQWFqoDnv","Hip Hop Junkies"
"2651","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.835,0.456,0.266,0.38,0.00359,0.16,0.224,"3F3R4uyTMkX9jRCEVVmdz6","Bring The Pain"
"2652","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.8,0.922,0.24,0.301,9.31e-06,0.0352,0.801,"0s46SltT4On0Z6kglK1I5c","I Just Wanna Love U (Give It 2 Me)"
"2653","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.679,0.885,0.309,0.0844,0,0.334,0.654,"17GdAx0kHOFNXZiCj8HuOW","Headbanger"
"2654","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.626,0.771,0.368,0.0727,0,0.358,0.689,"350tsRjB2hVodX7wjCMHcS","Deeper"
"2655","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.824,0.595,0.283,0.00212,0,0.106,0.711,"2nCVH8UkoII2jWwx6SYVso","Throw Ya Gunz"
"2656","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.655,0.539,0.236,0.000466,0.000118,0.0626,0.726,"38XOEv37waF4pd8Ztmna7K","Hey Young World"
"2657","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.801,0.55,0.209,0.365,0.0234,0.117,0.609,"4WMBl2wiGUSGa5C7tfQEAo","Doin' It"
"2658","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.883,0.553,0.944,0.0161,0,0.228,0.578,"3gKwVWwKmeuFtPubICbOGc","Paul Revere"
"2659","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.552,0.731,0.509,0.0946,0,0.222,0.847,"3eY9pixHny3kVRLeqNezQx","Smoke Buddah"
"2660","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.734,0.466,0.464,0.243,0,0.106,0.788,"28AvvchUP85ihRe9xCzcfB","Da Joint"
"2661","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.714,0.862,0.286,0.0305,0,0.0884,0.887,"0ZHu7jkSSrT0eK4OxuG4O5","Excuse Me Miss"
"2662","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.917,0.384,0.128,0.11,0,0.152,0.752,"71A6V5dh5Y8ikhm6NGwZ7p","Children's Story"
"2663","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.855,0.614,0.41,0.015,0,0.307,0.495,"6Ag4SYLUGFdnJrCwUIb4mT","I'll Be"
"2664","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.89,0.828,0.349,0.195,1.31e-06,0.315,0.608,"3G0z1kH46uVRqW7f9Qp1OR","The Gas Face"
"2665","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.583,0.791,0.45,0.0282,0,0.272,0.685,"0Mu1MYdE414HeybYSms5KK","The New Style"
"2666","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.847,0.807,0.378,0.185,0,0.514,0.698,"7Afjy65bIVBMpFwCLTiuEe","Time 4 Sumaksion"
"2667","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.771,0.826,0.261,0.166,0,0.358,0.338,"4EIzsbsVOzfLwyIvfsRQ8H","Do It Again (Put Ya Hands Up)"
"2668","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.791,0.759,0.129,0.0314,0.674,0.255,0.619,"6C7ZgThn6Yan5MTZdAEEFw","Mama Said Knock You Out"
"2669","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.882,0.814,0.424,0.089,0,0.16,0.854,"0f1yzIIGD8k32DNVeEn6jb","You Gots To Chill"
"2670","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.919,0.828,0.207,0.0882,4.43e-06,0.0658,0.826,"5JV45IebgbfO3EylYV49rl","Mona Lisa"
"2671","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.755,0.692,0.346,0.0127,0,0.69,0.651,"1zONdCQrEJ4t3mlzKQADEN","Rebel Without A Pause"
"2672","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.914,0.586,0.33,0.00203,1.58e-06,0.0992,0.655,"2tY1gxCKslfXLFpFofYmJQ","Brass Monkey"
"2673","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.87,0.574,0.393,0.0106,0,0.209,0.46,"1FkgoPdajl8gwC1hlyvHtC","Money, Cash, Hoes"
"2674","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.862,0.606,0.276,0.000331,4.87e-06,0.0706,0.485,"7Jc0l11j0Ehx6smWHqDXtX","Phenomenon"
"2675","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.618,0.844,0.342,0.0178,0.000126,0.0634,0.697,"10EGxvr4fSE42ABWZeJ3K3","Izzo (H.O.V.A.)"
"2676","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.509,0.952,0.336,0.144,0,0.135,0.7,"0hbSQvosqCvCFaiSRPEUYP","Girls, Girls, Girls"
"2677","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.475,0.762,0.259,0.000866,0,0.748,0.53,"3cb6gJ7SHYuZ3NVm996ffD","The Ruler's Back"
"2678","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.712,0.691,0.128,0.122,0,0.0538,0.742,"5qxChyzKLEyoPJ5qGrdurN","No Sleep Till Brooklyn"
"2679","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.712,0.895,0.254,0.181,1.8e-05,0.108,0.727,"1xZdjsAGrY4BUIbIlYy3EX","Strictly Business"
"2680","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.797,0.582,0.255,0.00484,2.04e-06,0.517,0.415,"1yo16b3u0lptm6Cs7lx4AD","Fight The Power"
"2681","37i9dQZF1DX7Mq3mO5SSDc","Hip-Hop Anthems: Def Jam",0.896,0.517,0.143,0.00596,0.364,0.124,0.285,"4F4neui0edP1ozygvFiCi7","Rock The Bells"
"2682","37i9dQZF1DX6GwdWRQMQpq","Feelin' Myself",0.893,0.463,0.36,0.199,0,0.318,0.591,"67G6iaOw8DZqp1z8STR89R","WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix"
"2683","37i9dQZF1DX6GwdWRQMQpq","Feelin' Myself",0.85,0.444,0.346,0.134,0,0.113,0.187,"7GLqR9ToJLb0PV3XyNAWNm","MMM MMM (feat. ATL Jacob)"
"2684","37i9dQZF1DX6GwdWRQMQpq","Feelin' Myself",0.855,0.488,0.208,0.506,0,0.347,0.619,"5lAnYvAIkSDNXqfo7DyFUm","Ain't Shit"
"2685","37i9dQZF1DX6GwdWRQMQpq","Feelin' Myself",0.702,0.651,0.225,0.0415,0,0.0744,0.549,"6n9G36q0JwCS12oQRXCeMi","Single & Happy (feat. Wale & Eric Bellinger)"
"2686","37i9dQZF1DX6GwdWRQMQpq","Feelin' Myself",0.922,0.823,0.321,0.0246,0,0.119,0.575,"4HwFQ5AndYR51q9ru81JtQ","Bundles 2 (feat. Flo Milli, Taylor Girlz)"
"2687","37i9dQZF1DX6GwdWRQMQpq","Feelin' Myself",0.95,0.693,0.0898,0.0133,0,0.173,0.891,"5zNW5ARjYhJQJz1AChP33n","Thot Shit"
"2688","37i9dQZF1DX6GwdWRQMQpq","Feelin' Myself",0.885,0.466,0.282,0.0396,0,0.127,0.272,"66vs64VphiHrtFcLR6Qeav","Talkin' Bout (feat. Saweetie)"
